,spk,filename,stage,trigger start,trigger end,trigger score,SNR,NetSpeech,NetSpeechAccum,NoiseLevel,PlosiveRatio,SaturationRatio,SpeechRatio
6691,spk00058,RAW_SPK00058_F_P2115_L001_03_01_99_20180326_163212.wav,eval,608,1040,0.004266658,inf,1000,1940,#NAME?,0,0,96.15384674
6692,spk00058,RAW_SPK00058_F_P2115_L001_03_01_99_20180326_163212.wav,eval,608,1040,0.004266658,inf,170,2110,#NAME?,0,0,40.47618866
6693,spk00058,RAW_SPK00058_F_P2115_L001_04_01_99_20180326_171157.wav,eval,320,848,0.004331412,inf,940,940,#NAME?,0,0,94
6694,spk00058,RAW_SPK00058_F_P2115_L001_04_01_99_20180326_171157.wav,eval,320,848,0.004331412,inf,940,1880,#NAME?,0,0,90.38461304
6695,spk00058,RAW_SPK00058_F_P2115_L001_04_01_99_20180326_171157.wav,eval,320,848,0.004331412,inf,260,2140,#NAME?,0,0,49.05660248
6696,spk00058,RAW_SPK00058_F_P2115_L001_05_01_99_20180326_172833.wav,eval,368,880,0.008017474,inf,900,900,#NAME?,0,0,90
6697,spk00058,RAW_SPK00058_F_P2115_L001_05_01_99_20180326_172833.wav,eval,368,880,0.008017474,inf,950,1850,#NAME?,0,0,91.34615326
6698,spk00058,RAW_SPK00058_F_P2115_L001_05_01_99_20180326_172833.wav,eval,368,880,0.008017474,inf,160,2010,#NAME?,0,0,32
6699,spk00058,RAW_SPK00058_F_P2115_L001_06_01_99_20180326_184837.wav,eval,512,1104,0.031289576,inf,900,900,#NAME?,0,0,90
6700,spk00058,RAW_SPK00058_F_P2115_L001_06_01_99_20180326_184837.wav,eval,512,1104,0.031289576,inf,960,1860,#NAME?,0,0,92.30769348
6701,spk00058,RAW_SPK00058_F_P2115_L001_06_01_99_20180326_184837.wav,eval,512,1104,0.031289576,inf,300,2160,#NAME?,0,0,69.7674408
6702,spk00058,RAW_SPK00058_F_P2115_L001_09_01_99_20180327_071936.wav,eval,256,752,0.003559555,inf,940,940,#NAME?,0,0,94
6703,spk00058,RAW_SPK00058_F_P2115_L001_09_01_99_20180327_071936.wav,eval,256,752,0.003559555,inf,800,1740,#NAME?,0,0,76.92308044
6704,spk00058,RAW_SPK00058_F_P2115_L001_11_01_99_20180327_103630.wav,eval,208,720,0.028369795,inf,940,940,#NAME?,0,0,94
6705,spk00058,RAW_SPK00058_F_P2115_L001_11_01_99_20180327_103630.wav,eval,208,720,0.028369795,inf,870,1810,#NAME?,0,0,83.65384674
6706,spk00058,RAW_SPK00058_F_P2115_L001_11_01_99_20180327_103630.wav,eval,208,720,0.028369795,inf,40,1850,#NAME?,0,0,15.38461494
6707,spk00058,RAW_SPK00058_F_P2115_L001_14_01_99_20180327_154651.wav,eval,288,800,0.004147732,inf,940,940,#NAME?,0,0,94
6708,spk00058,RAW_SPK00058_F_P2115_L001_14_01_99_20180327_154651.wav,eval,288,800,0.004147732,inf,960,1900,#NAME?,0,0,92.30769348
6709,spk00058,RAW_SPK00058_F_P2115_L001_14_01_99_20180327_154651.wav,eval,288,800,0.004147732,inf,210,2110,#NAME?,0,0,80.7692337
6710,spk00058,RAW_SPK00058_F_P2199_L001_03_01_99_20180326_163217.wav,eval,0,656,0.009126326,inf,480,480,#NAME?,0,0,48
6711,spk00058,RAW_SPK00058_F_P2199_L001_03_01_99_20180326_163217.wav,eval,0,656,0.009126326,inf,30,510,#NAME?,0,0,8.333333015
6712,spk00058,RAW_SPK00058_F_P2199_L001_04_01_99_20180326_171202.wav,eval,400,1024,0.013897224,inf,820,820,#NAME?,0,0,82
6713,spk00058,RAW_SPK00058_F_P2199_L001_04_01_99_20180326_171202.wav,eval,400,1024,0.013897224,inf,0,820,#NAME?,0,0,0
6714,spk00058,RAW_SPK00058_F_P2199_L001_05_01_99_20180326_172838.wav,eval,336,832,0.004789622,inf,940,940,#NAME?,0,0,94
6715,spk00058,RAW_SPK00058_F_P2199_L001_05_01_99_20180326_172838.wav,eval,336,832,0.004789622,inf,70,1010,#NAME?,0,0,10.44776154
6716,spk00058,RAW_SPK00058_F_P2199_L001_07_01_99_20180327_045812.wav,eval,416,1024,0.008101644,inf,940,940,#NAME?,0,0,94
6717,spk00058,RAW_SPK00058_F_P2199_L001_07_01_99_20180327_045812.wav,eval,416,1024,0.008101644,inf,950,1890,#NAME?,0,0,91.34615326
6718,spk00058,RAW_SPK00058_F_P2199_L001_07_01_99_20180327_045812.wav,eval,416,1024,0.008101644,inf,50,1940,#NAME?,0,0,14.28571415
6719,spk00058,RAW_SPK00058_F_P2199_L001_09_01_99_20180327_071940.wav,eval,304,784,0.005049205,inf,870,870,#NAME?,0,0,87
6720,spk00058,RAW_SPK00058_F_P2199_L001_09_01_99_20180327_071940.wav,eval,304,784,0.005049205,inf,540,1410,#NAME?,0,0,62.06896591
6721,spk00058,RAW_SPK00058_F_P2199_L001_11_01_99_20180327_103639.wav,eval,208,720,0.022345044,inf,940,940,#NAME?,0,0,94
6722,spk00058,RAW_SPK00058_F_P2199_L001_11_01_99_20180327_103639.wav,eval,208,720,0.022345044,inf,250,1190,#NAME?,0,0,46.29629517
6723,spk00058,RAW_SPK00058_F_P2199_L001_12_01_99_20180327_131012.wav,eval,0,864,0.007292651,inf,920,920,#NAME?,0,0,92
6724,spk00058,RAW_SPK00058_F_P2199_L001_12_01_99_20180327_131012.wav,eval,0,864,0.007292651,inf,60,980,#NAME?,0,0,8.450704575
6725,spk00058,RAW_SPK00058_F_P2199_L001_13_01_99_20180327_144554.wav,eval,576,1008,0.004811775,inf,790,790,#NAME?,0,0,79
6726,spk00058,RAW_SPK00058_F_P2199_L001_13_01_99_20180327_144554.wav,eval,576,1008,0.004811775,inf,0,790,#NAME?,0,0,0
6727,spk00058,RAW_SPK00058_F_P2199_L001_15_01_99_20180327_170435.wav,eval,352,896,0.004562344,inf,740,740,#NAME?,0,0,74
6728,spk00058,RAW_SPK00058_F_P2199_L001_15_01_99_20180327_170435.wav,eval,352,896,0.004562344,inf,0,740,#NAME?,0,0,0
6729,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,770,770,#NAME?,0,0,77
6730,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,1000,1770,#NAME?,0,0,96.15384674
6731,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,1000,2770,#NAME?,0,0,96.15384674
6732,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,1000,3770,#NAME?,0,0,96.15384674
6733,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,330,4100,#NAME?,0,0,31.73077011
6734,spk00059,RAW_SPK00059_F_P2115_L001_02_01_99_20180326_153033.wav,eval,720,1504,0.003982225,inf,0,4100,#NAME?,0,0,0
6735,spk00059,RAW_SPK00059_F_P2115_L001_03_01_99_20180326_153426.wav,eval,544,1312,0.003661226,inf,790,790,#NAME?,0,0,79
6736,spk00059,RAW_SPK00059_F_P2115_L001_03_01_99_20180326_153426.wav,eval,544,1312,0.003661226,inf,750,1540,#NAME?,0,0,72.11538696
6737,spk00059,RAW_SPK00059_F_P2115_L001_03_01_99_20180326_153426.wav,eval,544,1312,0.003661226,inf,1000,2540,#NAME?,0,0,96.15384674
6738,spk00059,RAW_SPK00059_F_P2115_L001_03_01_99_20180326_153426.wav,eval,544,1312,0.003661226,inf,1000,3540,#NAME?,0,0,96.15384674
6739,spk00059,RAW_SPK00059_F_P2115_L001_03_01_99_20180326_153426.wav,eval,544,1312,0.003661226,inf,540,4080,#NAME?,0,0,52.42718506
6740,spk00059,RAW_SPK00059_F_P2115_L001_04_01_99_20180326_153637.wav,eval,512,1280,0.006520549,inf,940,940,#NAME?,0,0,94
6741,spk00059,RAW_SPK00059_F_P2115_L001_04_01_99_20180326_153637.wav,eval,512,1280,0.006520549,inf,1000,1940,#NAME?,0,0,96.15384674
6742,spk00059,RAW_SPK00059_F_P2115_L001_04_01_99_20180326_153637.wav,eval,512,1280,0.006520549,inf,1000,2940,#NAME?,0,0,96.15384674
6743,spk00059,RAW_SPK00059_F_P2115_L001_04_01_99_20180326_153637.wav,eval,512,1280,0.006520549,inf,540,3480,#NAME?,0,0,52.94117737
6744,spk00059,RAW_SPK00059_F_P2115_L001_05_01_99_20180326_153912.wav,eval,592,1376,0.005272218,inf,700,700,#NAME?,0,0,70
6745,spk00059,RAW_SPK00059_F_P2115_L001_05_01_99_20180326_153912.wav,eval,592,1376,0.005272218,inf,990,1690,#NAME?,0,0,95.19230652
6746,spk00059,RAW_SPK00059_F_P2115_L001_05_01_99_20180326_153912.wav,eval,592,1376,0.005272218,inf,1000,2690,#NAME?,0,0,96.15384674
6747,spk00059,RAW_SPK00059_F_P2115_L001_05_01_99_20180326_153912.wav,eval,592,1376,0.005272218,inf,980,3670,#NAME?,0,0,94.2307663
6748,spk00059,RAW_SPK00059_F_P2115_L001_05_01_99_20180326_153912.wav,eval,592,1376,0.005272218,inf,270,3940,#NAME?,0,0,37.5
6749,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,740,740,#NAME?,0,0,74
6750,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,930,1670,#NAME?,0,0,89.42308044
6751,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,1000,2670,#NAME?,0,0,96.15384674
6752,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,910,3580,#NAME?,0,0,87.5
6753,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,510,4090,#NAME?,0,0,49.03845978
6754,spk00059,RAW_SPK00059_F_P2115_L001_06_01_99_20180326_155737.wav,eval,496,1280,0.008755741,inf,0,4090,#NAME?,0,0,0
6755,spk00059,RAW_SPK00059_F_P2115_L001_07_01_99_20180326_160744.wav,eval,544,1280,0.982521236,inf,940,940,#NAME?,0,0,94
6756,spk00059,RAW_SPK00059_F_P2115_L001_07_01_99_20180326_160744.wav,eval,544,1280,0.982521236,inf,1000,1940,#NAME?,0,0,96.15384674
6757,spk00059,RAW_SPK00059_F_P2115_L001_07_01_99_20180326_160744.wav,eval,544,1280,0.982521236,inf,1000,2940,#NAME?,0,0,96.15384674
6758,spk00059,RAW_SPK00059_F_P2115_L001_07_01_99_20180326_160744.wav,eval,544,1280,0.982521236,inf,450,3390,#NAME?,0,0,52.3255806
6759,spk00059,RAW_SPK00059_F_P2115_L001_08_01_99_20180326_161542.wav,eval,848,1552,0.008996504,inf,870,870,#NAME?,0,0,87
6760,spk00059,RAW_SPK00059_F_P2115_L001_08_01_99_20180326_161542.wav,eval,848,1552,0.008996504,inf,1000,1870,#NAME?,0,0,96.15384674
6761,spk00059,RAW_SPK00059_F_P2115_L001_08_01_99_20180326_161542.wav,eval,848,1552,0.008996504,inf,900,2770,#NAME?,0,0,86.53845978
6762,spk00059,RAW_SPK00059_F_P2115_L001_08_01_99_20180326_161542.wav,eval,848,1552,0.008996504,inf,600,3370,#NAME?,0,0,57.69230652
6763,spk00059,RAW_SPK00059_F_P2115_L001_08_01_99_20180326_161542.wav,eval,848,1552,0.008996504,inf,0,3370,#NAME?,0,0,0
6764,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,890,890,#NAME?,0,0,89
6765,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,830,1720,#NAME?,0,0,79.80769348
6766,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,1000,2720,#NAME?,0,0,96.15384674
6767,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,930,3650,#NAME?,0,0,89.42308044
6768,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,400,4050,#NAME?,0,0,38.46154022
6769,spk00059,RAW_SPK00059_F_P2115_L001_09_01_99_20180326_162303.wav,eval,944,1408,0.003106941,inf,0,4050,#NAME?,0,0,0
6770,spk00059,RAW_SPK00059_F_P2115_L001_10_01_99_20180326_171305.wav,eval,816,1536,0.007405657,inf,870,870,#NAME?,0,0,87
6771,spk00059,RAW_SPK00059_F_P2115_L001_10_01_99_20180326_171305.wav,eval,816,1536,0.007405657,inf,1000,1870,#NAME?,0,0,96.15384674
6772,spk00059,RAW_SPK00059_F_P2115_L001_10_01_99_20180326_171305.wav,eval,816,1536,0.007405657,inf,690,2560,#NAME?,0,0,66.34615326
6773,spk00059,RAW_SPK00059_F_P2115_L001_10_01_99_20180326_171305.wav,eval,816,1536,0.007405657,inf,960,3520,#NAME?,0,0,92.30769348
6774,spk00059,RAW_SPK00059_F_P2115_L001_10_01_99_20180326_171305.wav,eval,816,1536,0.007405657,inf,70,3590,#NAME?,0,0,17.5
6775,spk00059,RAW_SPK00059_F_P2115_L001_12_01_99_20180326_172539.wav,eval,528,1296,0.003287586,inf,880,880,#NAME?,0,0,88
6776,spk00059,RAW_SPK00059_F_P2115_L001_12_01_99_20180326_172539.wav,eval,528,1296,0.003287586,inf,1000,1880,#NAME?,0,0,96.15384674
6777,spk00059,RAW_SPK00059_F_P2115_L001_12_01_99_20180326_172539.wav,eval,528,1296,0.003287586,inf,920,2800,#NAME?,0,0,88.46154022
6778,spk00059,RAW_SPK00059_F_P2115_L001_12_01_99_20180326_172539.wav,eval,528,1296,0.003287586,inf,220,3020,#NAME?,0,0,36.66666794
6779,spk00059,RAW_SPK00059_F_P2115_L001_13_01_99_20180326_172917.wav,eval,512,1232,0.007899869,inf,590,590,#NAME?,0,0,59
6780,spk00059,RAW_SPK00059_F_P2115_L001_13_01_99_20180326_172917.wav,eval,512,1232,0.007899869,inf,950,1540,#NAME?,0,0,91.34615326
6781,spk00059,RAW_SPK00059_F_P2115_L001_13_01_99_20180326_172917.wav,eval,512,1232,0.007899869,inf,1000,2540,#NAME?,0,0,96.15384674
6782,spk00059,RAW_SPK00059_F_P2115_L001_13_01_99_20180326_172917.wav,eval,512,1232,0.007899869,inf,660,3200,#NAME?,0,0,72.52747345
6783,spk00059,RAW_SPK00059_F_P2115_L001_14_01_99_20180326_173210.wav,eval,528,1232,0.007533246,inf,940,940,#NAME?,0,0,94
6784,spk00059,RAW_SPK00059_F_P2115_L001_14_01_99_20180326_173210.wav,eval,528,1232,0.007533246,inf,1000,1940,#NAME?,0,0,96.15384674
6785,spk00059,RAW_SPK00059_F_P2115_L001_14_01_99_20180326_173210.wav,eval,528,1232,0.007533246,inf,920,2860,#NAME?,0,0,88.46154022
6786,spk00059,RAW_SPK00059_F_P2115_L001_14_01_99_20180326_173210.wav,eval,528,1232,0.007533246,inf,70,2930,#NAME?,0,0,63.63636398
6787,spk00059,RAW_SPK00059_F_P2115_L001_15_01_99_20180326_173342.wav,eval,512,1232,0.004148284,inf,940,940,#NAME?,0,0,94
6788,spk00059,RAW_SPK00059_F_P2115_L001_15_01_99_20180326_173342.wav,eval,512,1232,0.004148284,inf,1000,1940,#NAME?,0,0,96.15384674
6789,spk00059,RAW_SPK00059_F_P2115_L001_15_01_99_20180326_173342.wav,eval,512,1232,0.004148284,inf,910,2850,#NAME?,0,0,87.5
6790,spk00059,RAW_SPK00059_F_P2115_L001_15_01_99_20180326_173342.wav,eval,512,1232,0.004148284,inf,80,2930,#NAME?,0,0,29.62962914
6791,spk00059,RAW_SPK00059_F_P2115_L001_16_01_99_20180326_173514.wav,eval,400,1152,0.008853582,inf,940,940,#NAME?,0,0,94
6792,spk00059,RAW_SPK00059_F_P2115_L001_16_01_99_20180326_173514.wav,eval,400,1152,0.008853582,inf,1000,1940,#NAME?,0,0,96.15384674
6793,spk00059,RAW_SPK00059_F_P2115_L001_16_01_99_20180326_173514.wav,eval,400,1152,0.008853582,inf,930,2870,#NAME?,0,0,89.42308044
6794,spk00059,RAW_SPK00059_F_P2115_L001_16_01_99_20180326_173514.wav,eval,400,1152,0.008853582,inf,150,3020,#NAME?,0,0,34.8837204
6795,spk00059,RAW_SPK00059_F_P2199_L001_02_01_99_20180326_153059.wav,eval,1776,2608,0.003530627,inf,310,310,#NAME?,0,0,31
6796,spk00059,RAW_SPK00059_F_P2199_L001_02_01_99_20180326_153059.wav,eval,1776,2608,0.003530627,inf,1000,1310,#NAME?,0,0,96.15384674
6797,spk00059,RAW_SPK00059_F_P2199_L001_02_01_99_20180326_153059.wav,eval,1776,2608,0.003530627,inf,1000,2310,#NAME?,0,0,96.15384674
6798,spk00059,RAW_SPK00059_F_P2199_L001_02_01_99_20180326_153059.wav,eval,1776,2608,0.003530627,inf,750,3060,#NAME?,0,0,72.11538696
6799,spk00059,RAW_SPK00059_F_P2199_L001_02_01_99_20180326_153059.wav,eval,1776,2608,0.003530627,inf,0,3060,#NAME?,0,0,0
6800,spk00059,RAW_SPK00059_F_P2199_L001_03_01_99_20180326_153457.wav,eval,640,1440,0.004667559,inf,930,930,#NAME?,0,0,93
6801,spk00059,RAW_SPK00059_F_P2199_L001_03_01_99_20180326_153457.wav,eval,640,1440,0.004667559,inf,1000,1930,#NAME?,0,0,96.15384674
6802,spk00059,RAW_SPK00059_F_P2199_L001_03_01_99_20180326_153457.wav,eval,640,1440,0.004667559,inf,310,2240,#NAME?,0,0,29.80769157
6803,spk00059,RAW_SPK00059_F_P2199_L001_03_01_99_20180326_153457.wav,eval,640,1440,0.004667559,inf,20,2260,#NAME?,0,0,9.090909004
6804,spk00059,RAW_SPK00059_F_P2199_L001_04_01_99_20180326_153651.wav,eval,64,992,0.003473945,inf,740,740,#NAME?,0,0,74
6805,spk00059,RAW_SPK00059_F_P2199_L001_04_01_99_20180326_153651.wav,eval,64,992,0.003473945,inf,1000,1740,#NAME?,0,0,96.15384674
6806,spk00059,RAW_SPK00059_F_P2199_L001_04_01_99_20180326_153651.wav,eval,64,992,0.003473945,inf,840,2580,#NAME?,0,0,80.7692337
6807,spk00059,RAW_SPK00059_F_P2199_L001_04_01_99_20180326_153651.wav,eval,64,992,0.003473945,inf,0,2580,#NAME?,0,0,0
6808,spk00059,RAW_SPK00059_F_P2199_L001_05_01_99_20180326_153935.wav,eval,816,1568,0.988231825,inf,930,930,#NAME?,0,0,93
6809,spk00059,RAW_SPK00059_F_P2199_L001_05_01_99_20180326_153935.wav,eval,816,1568,0.988231825,inf,990,1920,#NAME?,0,0,95.19230652
6810,spk00059,RAW_SPK00059_F_P2199_L001_05_01_99_20180326_153935.wav,eval,816,1568,0.988231825,inf,480,2400,#NAME?,0,0,46.15384674
6811,spk00059,RAW_SPK00059_F_P2199_L001_05_01_99_20180326_153935.wav,eval,816,1568,0.988231825,inf,0,2400,#NAME?,0,0,0
6812,spk00059,RAW_SPK00059_F_P2199_L001_06_01_99_20180326_155828.wav,eval,944,1696,0.992733973,inf,790,790,#NAME?,0,0,79
6813,spk00059,RAW_SPK00059_F_P2199_L001_06_01_99_20180326_155828.wav,eval,944,1696,0.992733973,inf,920,1710,#NAME?,0,0,88.46154022
6814,spk00059,RAW_SPK00059_F_P2199_L001_06_01_99_20180326_155828.wav,eval,944,1696,0.992733973,inf,730,2440,#NAME?,0,0,70.19230652
6815,spk00059,RAW_SPK00059_F_P2199_L001_06_01_99_20180326_155828.wav,eval,944,1696,0.992733973,inf,0,2440,#NAME?,0,0,0
6816,spk00059,RAW_SPK00059_F_P2199_L001_07_01_99_20180326_160813.wav,eval,464,1184,0.009128742,inf,940,940,#NAME?,0,0,94
6817,spk00059,RAW_SPK00059_F_P2199_L001_07_01_99_20180326_160813.wav,eval,464,1184,0.009128742,inf,950,1890,#NAME?,0,0,91.34615326
6818,spk00059,RAW_SPK00059_F_P2199_L001_07_01_99_20180326_160813.wav,eval,464,1184,0.009128742,inf,560,2450,#NAME?,0,0,53.84615326
6819,spk00059,RAW_SPK00059_F_P2199_L001_07_01_99_20180326_160813.wav,eval,464,1184,0.009128742,inf,590,3040,#NAME?,0,0,56.73077011
6820,spk00059,RAW_SPK00059_F_P2199_L001_07_01_99_20180326_160813.wav,eval,464,1184,0.009128742,inf,80,3120,#NAME?,0,0,29.62962914
6821,spk00059,RAW_SPK00059_F_P2199_L001_08_01_99_20180326_161607.wav,eval,784,1408,0.018180382,inf,890,890,#NAME?,0,0,89
6822,spk00059,RAW_SPK00059_F_P2199_L001_08_01_99_20180326_161607.wav,eval,784,1408,0.018180382,inf,640,1530,#NAME?,0,0,61.53845978
6823,spk00059,RAW_SPK00059_F_P2199_L001_08_01_99_20180326_161607.wav,eval,784,1408,0.018180382,inf,880,2410,#NAME?,0,0,84.61538696
6824,spk00059,RAW_SPK00059_F_P2199_L001_08_01_99_20180326_161607.wav,eval,784,1408,0.018180382,inf,420,2830,#NAME?,0,0,40.38461685
6825,spk00059,RAW_SPK00059_F_P2199_L001_08_01_99_20180326_161607.wav,eval,784,1408,0.018180382,inf,0,2830,#NAME?,0,0,0
6826,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,940,940,#NAME?,0,0,94
6827,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,1000,1940,#NAME?,0,0,96.15384674
6828,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,950,2890,#NAME?,0,0,91.34615326
6829,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,950,3840,#NAME?,0,0,91.34615326
6830,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,1000,4840,#NAME?,0,0,96.15384674
6831,spk00059,RAW_SPK00059_F_P2199_L001_10_01_99_20180326_171318.wav,eval,928,1424,0.009157853,inf,250,5090,#NAME?,0,0,39.68254089
6832,spk00059,RAW_SPK00059_F_P2199_L001_11_01_99_20180326_171541.wav,eval,560,1312,0.010904206,inf,890,890,#NAME?,0,0,89
6833,spk00059,RAW_SPK00059_F_P2199_L001_11_01_99_20180326_171541.wav,eval,560,1312,0.010904206,inf,930,1820,#NAME?,0,0,89.42308044
6834,spk00059,RAW_SPK00059_F_P2199_L001_11_01_99_20180326_171541.wav,eval,560,1312,0.010904206,inf,420,2240,#NAME?,0,0,40.38461685
6835,spk00059,RAW_SPK00059_F_P2199_L001_11_01_99_20180326_171541.wav,eval,560,1312,0.010904206,inf,0,2240,#NAME?,0,0,0
6836,spk00059,RAW_SPK00059_F_P2199_L001_12_01_99_20180326_172555.wav,eval,784,1504,0.008052728,inf,860,860,#NAME?,0,0,86
6837,spk00059,RAW_SPK00059_F_P2199_L001_12_01_99_20180326_172555.wav,eval,784,1504,0.008052728,inf,520,1380,#NAME?,0,0,54.73684311
6838,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,890,890,#NAME?,0,0,89
6839,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,480,1370,#NAME?,0,0,46.15384674
6840,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,930,2300,#NAME?,0,0,89.42308044
6841,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,1000,3300,#NAME?,0,0,96.15384674
6842,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,920,4220,#NAME?,0,0,88.46154022
6843,spk00059,RAW_SPK00059_F_P2199_L001_13_01_99_20180326_173012.wav,eval,1216,2016,0.037086546,inf,130,4350,#NAME?,0,0,36.11111069
6844,spk00059,RAW_SPK00059_F_P2199_L001_14_01_99_20180326_173229.wav,eval,608,1296,0.023736414,inf,940,940,#NAME?,0,0,94
6845,spk00059,RAW_SPK00059_F_P2199_L001_14_01_99_20180326_173229.wav,eval,608,1296,0.023736414,inf,1000,1940,#NAME?,0,0,96.15384674
6846,spk00059,RAW_SPK00059_F_P2199_L001_14_01_99_20180326_173229.wav,eval,608,1296,0.023736414,inf,950,2890,#NAME?,0,0,91.34615326
6847,spk00059,RAW_SPK00059_F_P2199_L001_14_01_99_20180326_173229.wav,eval,608,1296,0.023736414,inf,670,3560,#NAME?,0,0,67
6848,spk00059,RAW_SPK00059_F_P2199_L001_15_01_99_20180326_173358.wav,eval,688,1440,0.003464102,inf,940,940,#NAME?,0,0,94
6849,spk00059,RAW_SPK00059_F_P2199_L001_15_01_99_20180326_173358.wav,eval,688,1440,0.003464102,inf,730,1670,#NAME?,0,0,70.19230652
6850,spk00059,RAW_SPK00059_F_P2199_L001_15_01_99_20180326_173358.wav,eval,688,1440,0.003464102,inf,0,1670,#NAME?,0,0,0
6851,spk00059,RAW_SPK00059_F_P2199_L001_16_01_99_20180326_173521.wav,eval,576,1344,0.005686426,inf,940,940,#NAME?,0,0,94
6852,spk00059,RAW_SPK00059_F_P2199_L001_16_01_99_20180326_173521.wav,eval,576,1344,0.005686426,inf,500,1440,#NAME?,0,0,57.47126389
6853,spk00060,RAW_SPK00060_F_P2115_L001_03_01_99_20180326_174319.wav,eval,496,1120,0.003226442,inf,900,900,#NAME?,0,0,90
6854,spk00060,RAW_SPK00060_F_P2115_L001_03_01_99_20180326_174319.wav,eval,496,1120,0.003226442,inf,1000,1900,#NAME?,0,0,96.15384674
6855,spk00060,RAW_SPK00060_F_P2115_L001_03_01_99_20180326_174319.wav,eval,496,1120,0.003226442,inf,520,2420,#NAME?,0,0,53.06122589
6856,spk00060,RAW_SPK00060_F_P2115_L001_07_01_99_20180327_124949.wav,eval,464,1008,0.0032276,inf,940,940,#NAME?,0,0,94
6857,spk00060,RAW_SPK00060_F_P2115_L001_07_01_99_20180327_124949.wav,eval,464,1008,0.0032276,inf,1000,1940,#NAME?,0,0,96.15384674
6858,spk00060,RAW_SPK00060_F_P2115_L001_07_01_99_20180327_124949.wav,eval,464,1008,0.0032276,inf,360,2300,#NAME?,0,0,46.75324631
6859,spk00060,RAW_SPK00060_F_P2115_L001_10_01_99_20180327_125658.wav,eval,0,736,0.004862722,inf,940,940,#NAME?,0,0,94
6860,spk00060,RAW_SPK00060_F_P2115_L001_10_01_99_20180327_125658.wav,eval,0,736,0.004862722,inf,950,1890,#NAME?,0,0,91.34615326
6861,spk00060,RAW_SPK00060_F_P2115_L001_10_01_99_20180327_125658.wav,eval,0,736,0.004862722,inf,360,2250,#NAME?,0,0,90
6862,spk00060,RAW_SPK00060_F_P2115_L001_11_01_99_20180327_125927.wav,eval,288,848,0.004064548,inf,940,940,#NAME?,0,0,94
6863,spk00060,RAW_SPK00060_F_P2115_L001_11_01_99_20180327_125927.wav,eval,288,848,0.004064548,inf,960,1900,#NAME?,0,0,92.30769348
6864,spk00060,RAW_SPK00060_F_P2115_L001_11_01_99_20180327_125927.wav,eval,288,848,0.004064548,inf,340,2240,#NAME?,0,0,49.27536392
6865,spk00060,RAW_SPK00060_F_P2199_L001_02_01_99_20180326_174157.wav,eval,480,1136,0.004022964,inf,500,500,#NAME?,0,0,50
