^ORIGIN_CITY_NAME^DEST_CITY_NAME
14^Guangzhou, China^Saipan, TT
140642^Chicago, IL^St. Louis, MO
140644^Duluth, MN^Chicago, IL
140645^Los Angeles, CA^Reno, NV
140646^Chicago, IL^Duluth, MN
140647^Chicago, IL^Springfield, IL
140648^Redding, CA^San Francisco, CA
140649^Springfield, IL^Chicago, IL
140650^Bend/Redmond, OR^Seattle, WA
140651^Seattle, WA^Bend/Redmond, OR
140652^Philadelphia, PA^Newburgh/Poughkeepsie, NY
140653^Newburgh/Poughkeepsie, NY^Philadelphia, PA
140654^Dallas/Fort Worth, TX^Phoenix, AZ
140655^Newark, NJ^Chicago, IL
140657^Boston, MA^Tampa, FL
140658^Fort Lauderdale, FL^San Juan, PR
140659^New York, NY^Las Vegas, NV
140660^New York, NY^Syracuse, NY
140661^Las Vegas, NV^New York, NY
140662^Long Beach, CA^Oakland, CA
140663^Long Beach, CA^San Francisco, CA
140664^Oakland, CA^Long Beach, CA
140665^San Francisco, CA^Long Beach, CA
140666^Syracuse, NY^New York, NY
140667^Honolulu, HI^Los Angeles, CA
140668^Los Angeles, CA^Honolulu, HI
140671^Las Vegas, NV^Detroit, MI
140672^Houston, TX^San Diego, CA
140673^Chicago, IL^San Francisco, CA
140674^London, United Kingdom^Chicago, IL
140675^Chicago, IL^London, United Kingdom
140676^Chicago, IL^Las Vegas, NV
140679^Washington, DC^Raleigh/Durham, NC
140680^Indianapolis, IN^Chicago, IL
140681^Chicago, IL^Indianapolis, IN
140682^Philadelphia, PA^Newark, NJ
140683^Alexandria, LA^Dallas/Fort Worth, TX
140684^Dallas/Fort Worth, TX^Alexandria, LA
140685^Dallas/Fort Worth, TX^Savannah, GA
140686^Lexington, KY^Dallas/Fort Worth, TX
140687^Miami, FL^Pensacola, FL
140688^Chicago, IL^Traverse City, MI
140689^Pensacola, FL^Miami, FL
140690^Savannah, GA^Dallas/Fort Worth, TX
140691^Dallas/Fort Worth, TX^Queretaro, Mexico
140692^Queretaro, Mexico^Dallas/Fort Worth, TX
140693^San Juan, PR^Christiansted, VI
140694^Christiansted, VI^San Juan, PR
140695^New York, NY^Cincinnati, OH
140696^Atlanta, GA^Miami, FL
140697^Boston, MA^Miami, FL
140698^Santo Domingo, Dominican Republic^Miami, FL
140699^Atlanta, GA^Asheville, NC
140700^Detroit, MI^Newark, NJ
140701^Newark, NJ^Detroit, MI
140702^Burbank, CA^San Francisco, CA
140703^Denver, CO^Colorado Springs, CO
140704^Atlanta, GA^Melbourne, FL
140705^Melbourne, FL^Atlanta, GA
140706^San Antonio, TX^Atlanta, GA
140707^Albany, NY^Baltimore, MD
140708^Hartford, CT^Baltimore, MD
140709^Baltimore, MD^Albany, NY
140710^Denver, CO^Houston, TX
140711^Chicago, IL^Cleveland, OH
140712^Hartford, CT^Charlotte, NC
140713^Charlotte, NC^Richmond, VA
140714^Las Vegas, NV^Phoenix, AZ
140716^Saipan, TT^Guam, TT
140717^Denver, CO^Houston, TX
140719^Evansville, IN^Charlotte, NC
140720^Washington, DC^New York, NY
140721^Jacksonville, FL^New York, NY
140722^New York, NY^Washington, DC
140723^Minneapolis, MN^Raleigh/Durham, NC
140724^Austin, TX^Chicago, IL
140725^Boston, MA^Miami, FL
140726^Baltimore, MD^Miami, FL
140727^Charlotte, NC^Miami, FL
140728^Dayton, OH^Dallas/Fort Worth, TX
140729^Dallas/Fort Worth, TX^West Palm Beach/Palm Beach, FL
140730^Dallas/Fort Worth, TX^Toronto, Canada
140731^Miami, FL^Baltimore, MD
140732^Miami, FL^Charlotte Amalie, VI
140733^Chicago, IL^Austin, TX
140734^West Palm Beach/Palm Beach, FL^Dallas/Fort Worth, TX
140735^Palm Springs, CA^Dallas/Fort Worth, TX
140736^Charlotte Amalie, VI^Miami, FL
140737^Toronto, Canada^Miami, FL
140738^Dallas/Fort Worth, TX^Puerto Vallarta, Mexico
140739^Guatemala City, Guatemala^Miami, FL
140740^Kingston, Jamaica^Miami, FL
140741^Managua, Nicaragua^Miami, FL
140742^Miami, FL^Guatemala City, Guatemala
140743^Miami, FL^Kingston, Jamaica
140744^Miami, FL^Managua, Nicaragua
140745^Miami, FL^Panama City, Panama
140746^Panama City, Panama^Miami, FL
140747^Seattle, WA^Los Angeles, CA
140748^Atlanta, GA^Rochester, NY
140750^New York, NY^New Orleans, LA
140752^Minneapolis, MN^San Diego, CA
140753^Minneapolis, MN^Tampa, FL
140754^New Orleans, LA^New York, NY
140755^Rochester, NY^Atlanta, GA
140756^San Diego, CA^Minneapolis, MN
140757^Salt Lake City, UT^Los Angeles, CA
140758^Tampa, FL^Minneapolis, MN
140759^New York, NY^Santiago, Dominican Republic
140760^Santiago, Dominican Republic^New York, NY
140761^Guam, TT^Tokyo, Japan
140762^Tokyo, Japan^Guam, TT
140763^Raleigh/Durham, NC^Newark, NJ
140764^Atlanta, GA^Monterrey, Mexico
140765^Houston, TX^Leon/Guanajuato, Mexico
140766^Monterrey, Mexico^Atlanta, GA
140768^Duluth, MN^Chicago, IL
140769^Grand Junction, CO^Phoenix, AZ
140770^Los Angeles, CA^Reno, NV
140771^Chicago, IL^Duluth, MN
140772^Chicago, IL^Springfield, IL
140773^Phoenix, AZ^Grand Junction, CO
140774^Phoenix, AZ^Los Angeles, CA
140775^San Jose, CA^Los Angeles, CA
140776^Springfield, IL^Chicago, IL
140777^Atlanta, GA^Philadelphia, PA
140778^Aspen, CO^Denver, CO
140779^Atlanta, GA^Miami, FL
140780^Nashville, TN^Miami, FL
140781^Denver, CO^Aspen, CO
140782^Newark, NJ^Burlington, VT
140783^Indianapolis, IN^Chicago, IL
140784^Miami, FL^Atlanta, GA
140785^Miami, FL^Nashville, TN
140786^Chicago, IL^Hartford, CT
140787^Chicago, IL^Indianapolis, IN
140788^Chicago, IL^Louisville, KY
140789^San Antonio, TX^Chicago, IL
140790^Louisville, KY^Chicago, IL
140793^Key West, FL^Orlando, FL
140794^Orlando, FL^Key West, FL
140795^New York, NY^Toronto, Canada
140796^Toronto, Canada^New York, NY
140797^Honolulu, HI^Los Angeles, CA
140798^Los Angeles, CA^Honolulu, HI
140799^Portland, OR^San Jose, CA
140800^Bend/Redmond, OR^Seattle, WA
140801^Seattle, WA^Bend/Redmond, OR
140802^San Jose, CA^Portland, OR
140803^Newark, NJ^Indianapolis, IN
140804^Washington, DC^New York, NY
140805^New York, NY^Washington, DC
140806^White Plains, NY^Orlando, FL
140807^Jacksonville, FL^New York, NY
140808^New York, NY^Jacksonville, FL
140809^New York, NY^Las Vegas, NV
140810^Las Vegas, NV^New York, NY
140811^Las Vegas, NV^Long Beach, CA
140812^Long Beach, CA^Las Vegas, NV
140813^Long Beach, CA^Oakland, CA
140814^Long Beach, CA^San Francisco, CA
140815^Orlando, FL^White Plains, NY
140816^Oakland, CA^Long Beach, CA
140817^San Francisco, CA^Long Beach, CA
140818^Corpus Christi, TX^Dallas/Fort Worth, TX
140819^Atlantic City, NJ^Orlando, FL
140820^Orlando, FL^Atlantic City, NJ
140821^Chicago, IL^Las Vegas, NV
140822^Raleigh/Durham, NC^Washington, DC
140825^Houston, TX^Las Vegas, NV
140826^Harlingen/San Benito, TX^Houston, TX
140827^Oakland, CA^Denver, CO
140828^Tampa, FL^Nashville, TN
140829^Los Angeles, CA^San Francisco, CA
140830^San Francisco, CA^Los Angeles, CA
140832^Dallas/Fort Worth, TX^Los Angeles, CA
140833^Dallas/Fort Worth, TX^Miami, FL
140834^Toronto, Canada^Washington, DC
140835^Atlanta, GA^Pittsburgh, PA
140836^Cleveland, OH^Chicago, IL
140837^Houston, TX^Columbus, OH
140838^Memphis, TN^Houston, TX
140839^Denver, CO^Williston, ND
140840^Los Angeles, CA^Phoenix, AZ
140841^Phoenix, AZ^Los Angeles, CA
140842^Des Moines, IA^Phoenix, AZ
140843^Washington, DC^New Orleans, LA
140844^Lubbock, TX^Dallas/Fort Worth, TX
140845^Chicago, IL^White Plains, NY
140846^Chicago, IL^La Crosse, WI
140847^Seattle, WA^San Francisco, CA
140848^Charlotte, NC^New Orleans, LA
140849^Phoenix, AZ^Orlando, FL
140850^Phoenix, AZ^Seattle, WA
140851^Seattle, WA^Phoenix, AZ
140852^Washington, DC^Raleigh/Durham, NC
140854^Salt Lake City, UT^Phoenix, AZ
140855^Denver, CO^Chicago, IL
140856^Chicago, IL^Orlando, FL
140857^Denver, CO^Durango, CO
140858^Durango, CO^Denver, CO
140859^Indianapolis, IN^Philadelphia, PA
140860^Chicago, IL^St. Louis, MO
140861^Washington, DC^Pittsburgh, PA
140862^Buffalo, NY^New York, NY
140863^New York, NY^Buffalo, NY
140864^Charlotte, NC^Miami, FL
140865^Miami, FL^Raleigh/Durham, NC
140866^Philadelphia, PA^Miami, FL
140867^Newark, NJ^Charlotte, NC
140868^Houston, TX^Brownsville, TX
140869^Jacksonville/Camp Lejeune, NC^Atlanta, GA
140870^Atlanta, GA^Philadelphia, PA
140872^Los Angeles, CA^San Jose, CA
140873^San Francisco, CA^Burbank, CA
140874^San Jose, CA^Los Angeles, CA
140875^Charlottesville, VA^Charlotte, NC
140876^Charlotte, NC^Charlottesville, VA
140877^Philadelphia, PA^Raleigh/Durham, NC
140879^San Juan, PR^Fort Lauderdale, FL
140880^Tampa, FL^Boston, MA
140881^Boston, MA^Baltimore, MD
140882^Baltimore, MD^Islip, NY
140883^Los Angeles, CA^Chicago, IL
140884^Orlando, FL^Baltimore, MD
140885^Chicago, IL^Baltimore, MD
140886^Phoenix, AZ^San Francisco, CA
140887^San Jose, CA^Portland, OR
140888^Sacramento, CA^Portland, OR
140889^Philadelphia, PA^Columbus, OH
140890^Raleigh/Durham, NC^Washington, DC
140891^Dallas/Fort Worth, TX^Lexington, KY
140892^Traverse City, MI^Chicago, IL
140893^San Juan, PR^Charlotte Amalie, VI
140894^San Francisco, CA^Seattle, WA
140895^Miami, FL^Atlanta, GA
140896^Fort Myers, FL^Chicago, IL
140897^Miami, FL^Santo Domingo, Dominican Republic
140898^Asheville, NC^Atlanta, GA
140899^Columbus, OH^Newark, NJ
140902^San Francisco, CA^Salt Lake City, UT
140903^Portland, OR^Sacramento, CA
140904^Sacramento, CA^Portland, OR
140905^Houston, TX^St. Louis, MO
140906^Jacksonville, FL^Atlanta, GA
140907^Raleigh/Durham, NC^Atlanta, GA
140908^Chicago, IL^Fort Lauderdale, FL
140909^San Diego, CA^Sacramento, CA
140910^Sacramento, CA^Los Angeles, CA
140911^Charlotte, NC^Dayton, OH
140912^Fort Lauderdale, FL^Washington, DC
140913^Miami, FL^Charlotte, NC
140914^Guam, TT^Saipan, TT
140915^New York, NY^Santo Domingo, Dominican Republic
140916^Santo Domingo, Dominican Republic^New York, NY
140917^Newark, NJ^Tampa, FL
140918^Albuquerque, NM^Dallas/Fort Worth, TX
140919^Burbank, CA^Phoenix, AZ
140920^Dallas/Fort Worth, TX^Albuquerque, NM
140921^Phoenix, AZ^Burbank, CA
140922^Charlotte, NC^Greenville, NC
140923^Dayton, OH^Charlotte, NC
140924^Austin, TX^Dallas/Fort Worth, TX
140925^Las Vegas, NV^Chicago, IL
140926^Los Angeles, CA^Dallas/Fort Worth, TX
140927^Miami, FL^Boston, MA
140928^Chicago, IL^Las Vegas, NV
140929^Chicago, IL^Santa Ana, CA
140930^Toronto, Canada^Dallas/Fort Worth, TX
140931^Puerto Vallarta, Mexico^Dallas/Fort Worth, TX
140932^Portland, OR^Los Angeles, CA
140934^Boston, MA^Atlanta, GA
140936^Salt Lake City, UT^Detroit, MI
140937^Dallas/Fort Worth, TX^Brownsville, TX
140938^Dallas/Fort Worth, TX^Knoxville, TN
140939^Fargo, ND^Chicago, IL
140940^Lincoln, NE^Chicago, IL
140941^Savannah, GA^Chicago, IL
140942^Knoxville, TN^Dallas/Fort Worth, TX
140943^Halifax, Canada^Newark, NJ
140944^Dallas/Fort Worth, TX^San Francisco, CA
140945^Fargo, ND^Denver, CO
140946^Salt Lake City, UT^Tucson, AZ
140947^Tucson, AZ^Salt Lake City, UT
140948^Burlington, VT^Newark, NJ
140949^Philadelphia, PA^Allentown/Bethlehem/Easton, PA
140950^Seattle, WA^Calgary, Canada
140951^Calgary, Canada^Seattle, WA
140952^San Francisco, CA^Seattle, WA
140953^San Juan, PR^Fort Lauderdale, FL
140954^Valparaiso, FL^Dallas/Fort Worth, TX
140955^Fayetteville, AR^Dallas/Fort Worth, TX
140956^Denver, CO^Houston, TX
140957^Phoenix, AZ^Denver, CO
140958^Washington, DC^Raleigh/Durham, NC
140961^Chicago, IL^Dallas, TX
140962^Houston, TX^Dallas/Fort Worth, TX
140965^Orlando, FL^Chicago, IL
140966^Chicago, IL^Orlando, FL
140967^Washington, DC^Toronto, Canada
140968^Detroit, MI^Salt Lake City, UT
140969^Cleveland, OH^New York, NY
140970^Detroit, MI^Newark, NJ
140971^Newark, NJ^Jacksonville, FL
140972^Fort Wayne, IN^Chicago, IL
140973^White Plains, NY^Chicago, IL
140974^La Crosse, WI^Chicago, IL
140975^Chicago, IL^Fort Wayne, IN
140976^Charlotte, NC^Huntsville, AL
140977^Huntsville, AL^Charlotte, NC
140978^Seattle, WA^Denver, CO
140979^Washington, DC^Fort Lauderdale, FL
140980^Charlotte, NC^Houston, TX
140981^Raleigh/Durham, NC^Washington, DC
140983^Hartford, CT^Baltimore, MD
140984^Fort Lauderdale, FL^Tampa, FL
140985^Harlingen/San Benito, TX^Houston, TX
140986^Manchester, NH^Baltimore, MD
140987^San Jose, CA^Phoenix, AZ
140988^St. Louis, MO^Houston, TX
140990^Philadelphia, PA^Indianapolis, IN
140991^Pittsburgh, PA^Washington, DC
140992^Cincinnati, OH^Washington, DC
140993^Washington, DC^Cincinnati, OH
140994^Dallas/Fort Worth, TX^Milwaukee, WI
140995^Milwaukee, WI^Dallas/Fort Worth, TX
140996^Fort Myers, FL^Dallas/Fort Worth, TX
140997^Dallas/Fort Worth, TX^Corpus Christi, TX
140998^Detroit, MI^Chicago, IL
140999^Boston, MA^Detroit, MI
141000^Montreal, Canada^Chicago, IL
141001^Baltimore, MD^Charlotte, NC
141002^Chicago, IL^Philadelphia, PA
141003^Raleigh/Durham, NC^Philadelphia, PA
141004^New York, NY^Chicago, IL
141005^San Francisco, CA^Las Vegas, NV
141006^Dallas, TX^Las Vegas, NV
141007^Oakland, CA^Denver, CO
141008^Charlotte Amalie, VI^San Juan, PR
141009^Buffalo, NY^New York, NY
141010^New York, NY^Pittsburgh, PA
141011^Miami, FL^Boston, MA
141012^Atlanta, GA^Augusta, GA
141013^Chattanooga, TN^Atlanta, GA
141014^Charlotte, NC^Houston, TX
141015^Newark, NJ^Charlotte, NC
141016^Washington, DC^Cleveland, OH
141017^Lexington, KY^Atlanta, GA
141018^Los Angeles, CA^Las Vegas, NV
141019^Atlanta, GA^Jacksonville, FL
141020^Atlanta, GA^San Antonio, TX
141021^Las Vegas, NV^New York, NY
141022^Baltimore, MD^Orlando, FL
141023^Dallas, TX^Austin, TX
141024^Los Angeles, CA^Oakland, CA
141025^Kansas City, MO^St. Louis, MO
141026^Oakland, CA^Phoenix, AZ
141027^Ontario, CA^San Jose, CA
141028^San Antonio, TX^Dallas, TX
141029^Washington, DC^Dayton, OH
141030^Charlottesville, VA^Charlotte, NC
141031^Charlotte, NC^Charlottesville, VA
141032^Ithaca/Cortland, NY^Philadelphia, PA
141033^Washington, DC^Fort Lauderdale, FL
141034^Greenville, NC^Charlotte, NC
141035^Dallas/Fort Worth, TX^Austin, TX
141036^Dallas/Fort Worth, TX^Los Angeles, CA
141037^Chicago, IL^Seattle, WA
141038^Seattle, WA^Chicago, IL
141039^Sacramento, CA^Dallas/Fort Worth, TX
141040^Santa Ana, CA^Chicago, IL
141041^St. Louis, MO^Houston, TX
141043^Brownsville, TX^Dallas/Fort Worth, TX
141044^Detroit, MI^Newark, NJ
141047^Charlotte, NC^Tampa, FL
141048^Newark, NJ^Charlotte, NC
141049^Durango, CO^Denver, CO
141050^Hayden, CO^Denver, CO
141051^Philadelphia, PA^Portland, ME
141052^Allentown/Bethlehem/Easton, PA^Philadelphia, PA
141053^Detroit, MI^Tampa, FL
141054^Tampa, FL^Detroit, MI
141055^Cancun, Mexico^Minneapolis, MN
141056^Minneapolis, MN^Cancun, Mexico
141057^Denver, CO^Sacramento, CA
141058^Chicago, IL^Phoenix, AZ
141059^Phoenix, AZ^Chicago, IL
141060^Cincinnati, OH^Washington, DC
141061^Detroit, MI^Tampa, FL
141062^Minneapolis, MN^Chicago, IL
141063^Newark, NJ^Rochester, NY
141064^Savannah, GA^Chicago, IL
141067^Atlanta, GA^Houston, TX
141068^Jackson/Vicksburg, MS^Charlotte, NC
141069^Denver, CO^Seattle, WA
141070^Phoenix, AZ^Minneapolis, MN
141071^Hartford, CT^Philadelphia, PA
141072^Newark, NJ^Philadelphia, PA
141073^Philadelphia, PA^Newark, NJ
141076^Denver, CO^Seattle, WA
141077^Houston, TX^Harlingen/San Benito, TX
141078^Houston, TX^Phoenix, AZ
141079^Las Vegas, NV^Los Angeles, CA
141080^Los Angeles, CA^Denver, CO
141081^Oakland, CA^Ontario, CA
141082^Seattle, WA^Las Vegas, NV
141083^Newark, NJ^Chicago, IL
141084^Rapid City, SD^Denver, CO
141085^St. Louis, MO^Chicago, IL
141087^Dallas/Fort Worth, TX^Fort Myers, FL
141088^Minneapolis, MN^Chicago, IL
141089^Chicago, IL^San Diego, CA
141090^Raleigh/Durham, NC^Miami, FL
141091^Corpus Christi, TX^Dallas/Fort Worth, TX
141092^Detroit, MI^Elmira/Corning, NY
141093^Houston, TX^Charlotte, NC
141095^Tampa, FL^Detroit, MI
141096^Los Angeles, CA^Aspen, CO
141097^Portland, OR^Sacramento, CA
141098^Charlotte, NC^Savannah, GA
141099^Orlando, FL^Phoenix, AZ
141100^Phoenix, AZ^Orlando, FL
141101^Tampa, FL^Charlotte, NC
141102^Tampa, FL^Philadelphia, PA
141103^New York, NY^Chicago, IL
141104^Boston, MA^Pittsburgh, PA
141105^Washington, DC^Fort Lauderdale, FL
141106^Fort Lauderdale, FL^Washington, DC
141107^Pittsburgh, PA^Boston, MA
141108^San Francisco, CA^Newark, NJ
141109^Baltimore, MD^Boston, MA
141110^New Orleans, LA^Houston, TX
141111^Tampa, FL^Fort Lauderdale, FL
141112^Hayden, CO^Denver, CO
141113^New York, NY^Buffalo, NY
141114^New York, NY^Raleigh/Durham, NC
141115^Miami, FL^Dallas/Fort Worth, TX
141116^Chicago, IL^Fort Myers, FL
141117^Augusta, GA^Atlanta, GA
141118^Atlanta, GA^Lexington, KY
141119^Washington, DC^New York, NY
141120^Colorado Springs, CO^Denver, CO
141121^Denver, CO^Casper, WY
141122^Houston, TX^Mexico City, Mexico
141123^Mexico City, Mexico^Houston, TX
141124^Atlanta, GA^Boston, MA
141125^Atlanta, GA^Key West, FL
141126^Detroit, MI^Atlanta, GA
141127^Key West, FL^Atlanta, GA
141128^Baltimore, MD^Hartford, CT
141129^Baltimore, MD^Raleigh/Durham, NC
141130^Tampa, FL^Baltimore, MD
141131^Denver, CO^Durango, CO
141132^Durango, CO^Denver, CO
141133^Philadelphia, PA^Ithaca/Cortland, NY
141134^Nashville, TN^Charlotte, NC
141135^Charlotte, NC^Nashville, TN
141136^Las Vegas, NV^Philadelphia, PA
141143^Boston, MA^San Juan, PR
141144^Tampa, FL^Boston, MA
141145^Houston, TX^Dallas/Fort Worth, TX
141146^Raleigh/Durham, NC^Washington, DC
141147^Charlotte, NC^Dayton, OH
141148^Cleveland, OH^Dallas/Fort Worth, TX
141149^Dallas/Fort Worth, TX^Cleveland, OH
141150^Dallas/Fort Worth, TX^Sacramento, CA
141151^Chicago, IL^Denver, CO
141152^Philadelphia, PA^Miami, FL
141153^Detroit, MI^Boston, MA
141154^Las Vegas, NV^Detroit, MI
141155^Salt Lake City, UT^New York, NY
141156^Newark, NJ^Halifax, Canada
141157^Houston, TX^Dallas, TX
141158^Los Angeles, CA^San Jose, CA
141159^Palm Springs, CA^San Francisco, CA
141160^San Jose, CA^Los Angeles, CA
141161^Las Vegas, NV^Philadelphia, PA
141162^Raleigh/Durham, NC^Philadelphia, PA
141163^Denver, CO^Durango, CO
141164^Indianapolis, IN^Philadelphia, PA
141165^Raleigh/Durham, NC^Washington, DC
141166^New York, NY^Charlotte, NC
141167^Boston, MA^San Juan, PR
141168^New York, NY^Fort Myers, FL
141169^Fort Myers, FL^New York, NY
141170^Dallas/Fort Worth, TX^Fayetteville, AR
141171^Honolulu, HI^Los Angeles, CA
141172^Buffalo, NY^Orlando, FL
141173^Baltimore, MD^Albany, NY
141174^Tampa, FL^New Orleans, LA
141175^Dallas/Fort Worth, TX^Houston, TX
141176^Pittsburgh, PA^Washington, DC
141178^Washington, DC^Cincinnati, OH
141179^San Jose del Cabo, Mexico^Dallas/Fort Worth, TX
141180^Atlanta, GA^Charleston, SC
141181^Atlanta, GA^Denver, CO
141182^Charleston, SC^Atlanta, GA
141183^Denver, CO^Atlanta, GA
141185^Cancun, Mexico^Atlanta, GA
141186^Newark, NJ^Detroit, MI
141187^Houston, TX^Harlingen/San Benito, TX
141188^New York, NY^Cleveland, OH
141189^Chicago, IL^Savannah, GA
141190^Houston, TX^Mexico City, Mexico
141191^Mexico City, Mexico^Houston, TX
141192^Charlotte, NC^New York, NY
141193^St. Louis, MO^Chicago, IL
141194^Minneapolis, MN^Phoenix, AZ
141196^Atlanta, GA^New Orleans, LA
141197^Dallas, TX^Albuquerque, NM
141198^Dallas, TX^San Antonio, TX
141199^Portland, OR^Sacramento, CA
141200^San Diego, CA^Denver, CO
141201^Houston, TX^Denver, CO
141202^Houston, TX^Las Vegas, NV
141203^San Francisco, CA^Washington, DC
141204^Denver, CO^Rapid City, SD
141205^Columbus, OH^Washington, DC
141208^Dallas/Fort Worth, TX^Los Angeles, CA
141209^Chicago, IL^Minneapolis, MN
141210^San Diego, CA^Chicago, IL
141211^Cancun, Mexico^Miami, FL
141212^Miami, FL^Cancun, Mexico
141213^Charlotte, NC^Chicago, IL
141214^Elmira/Corning, NY^Detroit, MI
141215^Chicago, IL^Sioux Falls, SD
141216^Tampa, FL^Fort Lauderdale, FL
141217^Atlanta, GA^Daytona Beach, FL
141218^Atlanta, GA^San Antonio, TX
141219^Denver, CO^Minneapolis, MN
141220^Sacramento, CA^Portland, OR
141221^Savannah, GA^Charlotte, NC
141222^Philadelphia, PA^Ithaca/Cortland, NY
141223^New York, NY^Columbus, OH
141224^Chicago, IL^New York, NY
141225^Newark, NJ^Orlando, FL
141226^Denver, CO^San Diego, CA
141227^Orlando, FL^Providence, RI
141228^Denver, CO^Hayden, CO
141229^Miami, FL^Atlanta, GA
141230^Albany, NY^Philadelphia, PA
141231^Miami, FL^Tallahassee, FL
141232^Honolulu, HI^Los Angeles, CA
141233^Los Angeles, CA^Honolulu, HI
141234^Raleigh/Durham, NC^Dallas/Fort Worth, TX
141235^Brownsville, TX^Houston, TX
141236^Houston, TX^Birmingham, AL
141237^Houston, TX^Brownsville, TX
141238^New York, NY^Washington, DC
141239^Casper, WY^Denver, CO
141240^Atlanta, GA^Raleigh/Durham, NC
141241^Los Angeles, CA^Atlanta, GA
141243^New York, NY^Buffalo, NY
141244^New York, NY^St. Louis, MO
141245^St. Louis, MO^New York, NY
141246^Baltimore, MD^Nashville, TN
141247^Orlando, FL^Baltimore, MD
141248^Portland, OR^San Jose, CA
141250^Charlotte, NC^Mobile, AL
141251^Mobile, AL^Charlotte, NC
141252^Atlanta, GA^Philadelphia, PA
141253^Charlotte, NC^Philadelphia, PA
141254^Philadelphia, PA^Atlanta, GA
141255^Philadelphia, PA^Tampa, FL
141256^Richmond, VA^Charlotte, NC
141257^Hartford, CT^Philadelphia, PA
141258^Boston, MA^Tampa, FL
141259^Orlando, FL^San Juan, PR
141260^Houston, TX^San Jose, Costa Rica
141261^San Jose, Costa Rica^Houston, TX
141262^Dallas/Fort Worth, TX^Houston, TX
141263^Charlotte, NC^Daytona Beach, FL
141264^Daytona Beach, FL^Charlotte, NC
141265^Denver, CO^Dallas/Fort Worth, TX
141266^Dallas/Fort Worth, TX^Denver, CO
141267^Ottawa, Canada^Washington, DC
141268^Charlotte, NC^Chicago, IL
141269^Dallas, TX^Houston, TX
141270^Wichita, KS^Chicago, IL
141271^Philadelphia, PA^Tampa, FL
141272^Columbus, OH^Washington, DC
141273^Washington, DC^Raleigh/Durham, NC
141274^Denver, CO^Hayden, CO
141275^Burlington, VT^New York, NY
141276^Charlotte, NC^New York, NY
141277^New York, NY^Burlington, VT
141278^San Diego, CA^San Francisco, CA
141279^San Francisco, CA^San Diego, CA
141280^Denver, CO^Houston, TX
141281^San Francisco, CA^Las Vegas, NV
141282^Columbus, OH^Philadelphia, PA
141283^Newark, NJ^Philadelphia, PA
141284^Philadelphia, PA^Newark, NJ
141285^Islip, NY^Baltimore, MD
141286^Las Vegas, NV^Chicago, IL
141287^Tampa, FL^Atlanta, GA
141288^Indianapolis, IN^Washington, DC
141290^Dallas/Fort Worth, TX^Las Vegas, NV
